seconds,t_motor,t_ambient,t_predicted,residual
1.61,22.437,18.875,22.51,-0.069
5.71,22.5,18.875,22.52,-0.02
9.81,22.5,18.875,22.53,-0.034
13.91,22.5,18.875,22.55,-0.048
18.0,22.5,18.875,22.56,-0.063
22.1,22.5,18.937,22.58,-0.077
26.19,22.5,18.875,22.59,-0.091
30.29,22.5,18.875,22.61,-0.105
34.39,22.5,18.875,22.62,-0.119
38.48,22.5,18.875,22.63,-0.133
42.58,22.5,18.875,22.65,-0.147
46.67,22.5,18.875,22.66,-0.161
50.77,22.5,18.875,22.67,-0.175
54.87,22.5,18.875,22.69,-0.188
58.96,22.5,18.875,22.7,-0.202
63.06,22.562,18.875,22.72,-0.154
67.15,22.562,18.875,22.73,-0.168
71.25,22.562,18.875,22.74,-0.181
75.35,22.625,18.875,22.76,-0.132
79.44,22.562,18.875,22.77,-0.208
83.54,22.562,18.875,22.78,-0.222
87.64,22.562,18.875,22.8,-0.235
91.73,22.625,18.875,22.81,-0.186
95.83,22.625,18.875,22.82,-0.199
99.92,22.625,18.875,22.84,-0.213
104.02,22.625,18.937,22.85,-0.226
108.12,22.625,18.875,22.86,-0.24
112.21,22.687,18.875,22.88,-0.191
116.31,22.687,18.875,22.89,-0.204
120.4,22.687,18.875,22.9,-0.217
124.5,22.687,18.937,22.92,-0.231
128.6,22.75,18.875,22.93,-0.181
132.69,22.75,18.875,22.94,-0.194
136.79,22.75,18.937,22.96,-0.207
140.88,22.75,18.875,22.97,-0.22
144.98,22.812,18.875,22.98,-0.171
149.08,22.812,18.937,23.0,-0.184
153.17,22.812,18.937,23.01,-0.197
157.27,22.812,18.937,23.02,-0.21
161.36,22.875,18.937,23.04,-0.16
165.46,22.875,18.937,23.05,-0.173
169.56,22.875,18.937,23.06,-0.186
173.65,22.875,18.937,23.07,-0.199
177.75,22.937,18.937,23.09,-0.15
181.84,22.937,18.875,23.1,-0.162
185.94,22.937,18.937,23.11,-0.175
190.04,23.0,18.937,23.12,-0.125
194.13,23.0,18.937,23.14,-0.137
198.23,23.0,18.875,23.15,-0.15
202.32,23.062,18.937,23.16,-0.101
206.42,23.062,18.937,23.18,-0.113
210.51,23.062,18.937,23.19,-0.126
214.61,23.062,18.937,23.2,-0.138
218.71,23.125,18.937,23.21,-0.088
222.8,23.125,18.875,23.22,-0.1
226.9,23.125,18.937,23.24,-0.112
231.0,23.187,18.937,23.25,-0.063
235.09,23.187,18.937,23.26,-0.075
239.19,23.187,18.937,23.27,-0.087
243.28,23.187,18.937,23.29,-0.1
247.38,23.25,18.937,23.3,-0.049
251.47,23.25,18.937,23.31,-0.061
255.57,23.25,18.937,23.32,-0.073
259.67,23.25,18.937,23.34,-0.085
263.76,23.25,18.937,23.35,-0.097
267.86,23.312,18.875,23.36,-0.047
271.95,23.312,18.875,23.37,-0.059
276.05,23.312,18.875,23.38,-0.071
280.15,23.312,18.937,23.39,-0.083
284.24,23.375,18.875,23.41,-0.031
288.34,23.375,18.875,23.42,-0.043
292.43,23.375,18.875,23.43,-0.055
296.53,23.375,18.937,23.44,-0.067
300.63,23.437,18.937,23.45,-0.016
304.72,23.437,18.875,23.47,-0.028
308.82,23.437,18.937,23.48,-0.04
312.92,23.437,18.875,23.49,-0.051
317.01,23.5,18.875,23.5,0.0
321.11,23.5,18.875,23.51,-0.011
325.2,23.562,18.875,23.52,0.039
329.3,23.562,18.937,23.53,0.028
333.39,23.562,18.875,23.55,0.017
337.49,23.562,18.937,23.56,0.005
341.59,23.562,18.937,23.57,-0.006
345.68,23.562,18.937,23.58,-0.018
349.78,23.625,18.875,23.59,0.034
353.88,23.562,18.937,23.6,-0.04
357.97,23.625,18.875,23.61,0.012
362.07,23.625,18.937,23.62,0.0
366.16,23.625,18.875,23.64,-0.011
370.26,23.625,18.937,23.65,-0.022
374.35,23.625,18.937,23.66,-0.033
378.45,23.687,18.937,23.67,0.018
382.55,23.687,18.875,23.68,0.007
386.64,23.687,18.937,23.69,-0.004
390.74,23.687,18.875,23.7,-0.015
394.84,23.687,18.937,23.71,-0.026
398.93,23.75,18.937,23.72,0.026
403.03,23.75,18.875,23.74,0.015
407.12,23.75,18.937,23.75,0.004
411.22,23.75,18.875,23.76,-0.007
415.32,23.75,18.937,23.77,-0.018
419.41,23.812,18.937,23.78,0.034
423.51,23.812,18.875,23.79,0.023
427.6,23.812,18.875,23.8,0.012
431.7,23.812,18.937,23.81,0.002
435.8,23.812,18.875,23.82,-0.009
439.89,23.875,18.875,23.83,0.044
443.99,23.875,18.875,23.84,0.033
448.08,23.875,18.875,23.85,0.023
452.18,23.875,18.875,23.86,0.012
456.27,23.937,18.875,23.87,0.064
460.37,23.937,18.875,23.88,0.053
464.47,23.875,18.875,23.89,-0.019
468.56,23.937,18.937,23.9,0.033
472.66,23.937,18.875,23.91,0.022
476.76,23.937,18.875,23.92,0.012
480.85,24.0,18.937,23.94,0.065
484.95,24.0,18.875,23.95,0.055
489.04,24.0,18.875,23.96,0.044
493.14,24.0,18.875,23.97,0.034
497.24,24.0,18.937,23.98,0.024
501.33,24.0,18.937,23.99,0.014
505.43,24.0,18.875,24.0,0.004
509.52,24.0,18.875,24.01,-0.006
513.62,24.062,18.937,24.02,0.046
517.72,24.062,18.937,24.03,0.036
521.81,24.062,18.937,24.04,0.025
525.91,24.062,18.937,24.05,0.015
530.0,24.125,18.875,24.06,0.069
534.1,24.125,18.875,24.07,0.059
538.19,24.125,18.875,24.08,0.049
542.29,24.187,18.937,24.09,0.101
546.39,24.125,18.937,24.1,0.029
550.48,24.125,18.875,24.11,0.019
554.58,24.187,18.937,24.12,0.071
558.68,24.187,18.875,24.13,0.062
562.77,24.187,18.937,24.14,0.052
566.87,24.187,18.937,24.14,0.042
570.96,24.25,18.875,24.15,0.096
575.06,24.25,18.875,24.16,0.086
579.16,24.25,18.875,24.17,0.077
583.25,24.25,18.937,24.18,0.067
587.35,24.25,18.937,24.19,0.057
591.44,24.312,18.875,24.2,0.11
595.54,24.312,18.937,24.21,0.1
599.63,24.312,18.937,24.22,0.091
603.73,24.312,18.875,24.23,0.081
607.83,24.312,18.937,24.24,0.072
611.92,24.375,18.937,24.25,0.125
616.02,24.375,18.937,24.26,0.116
620.12,24.375,18.937,24.27,0.106
624.21,24.437,18.937,24.28,0.159
628.31,24.375,18.937,24.29,0.088
632.4,24.375,18.875,24.3,0.079
636.5,24.375,18.875,24.31,0.069
640.6,24.437,18.937,24.31,0.122
644.69,24.437,18.937,24.32,0.113
648.79,24.437,18.875,24.33,0.104
652.88,24.437,18.937,24.34,0.095
656.98,24.437,18.937,24.35,0.085
661.08,24.437,18.937,24.36,0.076
665.17,24.5,18.937,24.37,0.13
669.27,24.5,18.937,24.38,0.121
673.36,24.5,18.937,24.39,0.112
677.46,24.5,18.937,24.4,0.103
681.56,24.5,18.937,24.41,0.094
685.65,24.562,18.937,24.42,0.147
689.75,24.562,18.937,24.42,0.138
693.84,24.5,18.937,24.43,0.067
697.94,24.562,18.937,24.44,0.12
702.03,24.562,18.937,24.45,0.111
706.13,24.562,18.937,24.46,0.102
710.23,24.562,18.937,24.47,0.093
714.32,24.625,18.937,24.48,0.148
718.42,24.625,18.937,24.49,0.139
722.51,24.625,18.875,24.49,0.13
726.61,24.625,18.937,24.5,0.121
730.71,24.625,18.937,24.51,0.113
734.8,24.625,18.937,24.52,0.104
738.9,24.625,18.937,24.53,0.095
742.99,24.625,18.937,24.54,0.087
747.09,24.687,18.937,24.55,0.14
751.19,24.687,18.937,24.56,0.131
755.28,24.687,18.937,24.56,0.123
759.38,24.687,18.937,24.57,0.114
763.47,24.75,18.937,24.58,0.169
767.57,24.687,18.937,24.59,0.097
771.67,24.687,19.0,24.6,0.089
775.76,24.75,18.937,24.61,0.143
779.86,24.812,19.0,24.62,0.197
783.95,24.75,19.0,24.62,0.126
788.05,24.812,18.937,24.63,0.18
792.15,24.75,18.937,24.64,0.109
796.24,24.75,19.0,24.65,0.101
800.34,24.75,19.0,24.66,0.092
804.43,24.812,18.937,24.67,0.146
808.53,24.812,18.937,24.67,0.138
812.63,24.812,18.937,24.68,0.13
816.72,24.812,19.0,24.69,0.121
820.82,24.812,18.937,24.7,0.113
824.92,24.812,18.937,24.71,0.105
829.01,24.812,18.937,24.72,0.097
833.11,24.875,18.937,24.72,0.152
837.2,24.812,18.937,24.73,0.08
841.3,24.875,18.937,24.74,0.135
845.39,24.875,18.937,24.75,0.127
849.49,24.875,18.937,24.76,0.119
853.59,24.875,19.0,24.76,0.111
857.68,24.937,19.0,24.77,0.165
861.78,24.875,18.937,24.78,0.095
865.87,24.875,19.0,24.79,0.087
869.97,24.937,18.937,24.8,0.141
874.07,24.937,18.937,24.8,0.133
878.16,24.937,19.0,24.81,0.125
882.26,24.937,18.937,24.82,0.117
886.35,25.0,18.937,24.83,0.173
890.45,25.0,18.937,24.84,0.165
894.55,24.937,19.0,24.84,0.094
898.64,24.937,19.0,24.85,0.086
902.74,25.0,19.0,24.86,0.141
906.83,25.0,19.0,24.87,0.133
910.93,25.0,19.0,24.87,0.125
915.03,25.0,19.0,24.88,0.117
919.12,25.0,19.0,24.89,0.11
923.22,25.0,19.0,24.9,0.102
927.32,25.062,19.0,24.91,0.156
931.41,25.062,18.937,24.91,0.148
935.51,25.062,19.0,24.92,0.141
939.6,25.062,19.0,24.93,0.133
943.7,25.062,19.0,24.94,0.125
947.8,25.125,19.0,24.94,0.181
951.89,25.125,19.0,24.95,0.173
955.99,25.062,19.0,24.96,0.102
960.08,25.125,19.0,24.97,0.158
964.18,25.125,19.0,24.97,0.15
968.27,25.125,19.0,24.98,0.143
972.37,25.125,19.0,24.99,0.135
976.47,25.187,19.0,25.0,0.19
980.56,25.125,19.0,25.0,0.12
984.66,25.187,19.0,25.01,0.175
988.76,25.125,19.0,25.02,0.105
992.85,25.125,18.937,25.03,0.098
996.95,25.187,19.0,25.03,0.153
1001.04,25.187,19.0,25.04,0.145
1005.14,25.187,19.0,25.05,0.138
1009.24,25.187,19.0,25.06,0.131
1013.33,25.187,19.0,25.06,0.123
1017.43,25.187,19.0,25.07,0.116
1021.52,25.187,19.0,25.08,0.109
1025.62,25.25,19.0,25.09,0.165
1029.72,25.25,19.0,25.09,0.157
1033.81,25.187,19.0,25.1,0.087
1037.91,25.25,19.0,25.11,0.143
1042.0,25.25,19.0,25.11,0.136
1046.1,25.25,19.0,25.12,0.129
1050.2,25.25,19.0,25.13,0.122
1054.29,25.312,19.0,25.14,0.176
1058.39,25.25,19.0,25.14,0.107
1062.48,25.25,19.0,25.15,0.1
1066.58,25.312,19.0,25.16,0.155
1070.68,25.312,19.0,25.16,0.148
1074.77,25.312,19.0,25.17,0.141
1078.87,25.312,19.0,25.18,0.134
1082.96,25.312,19.0,25.18,0.127
1087.06,25.312,19.0,25.19,0.12
1091.16,25.312,19.0,25.2,0.113
1095.25,25.312,19.0,25.21,0.107
1099.35,25.312,19.0,25.21,0.1
1103.44,25.312,19.0,25.22,0.093
1107.54,25.312,19.0,25.23,0.086
1111.63,25.375,19.0,25.23,0.142
1115.73,25.312,19.0,25.24,0.072
1119.83,25.375,19.062,25.25,0.128
1123.92,25.375,19.0,25.25,0.122
1128.02,25.375,19.0,25.26,0.115
1132.12,25.375,19.062,25.27,0.108
1136.21,25.375,19.0,25.27,0.101
1140.31,25.375,19.062,25.28,0.094
1144.4,25.375,19.062,25.29,0.088
1148.5,25.375,19.0,25.29,0.081
1152.6,25.375,19.062,25.3,0.074
1156.69,25.437,19.0,25.31,0.129
1160.79,25.437,19.0,25.31,0.123
1164.88,25.437,19.0,25.32,0.116
1168.98,25.437,19.0,25.33,0.11
1173.08,25.437,19.0,25.33,0.103
1177.17,25.437,19.0,25.34,0.097
1181.27,25.437,19.062,25.35,0.09
1185.36,25.437,19.0,25.35,0.084
1189.46,25.437,19.062,25.36,0.077
1193.56,25.5,19.062,25.37,0.133
1197.65,25.5,19.0,25.37,0.127
1201.75,25.437,19.0,25.38,0.058
1205.84,25.5,19.062,25.39,0.114
1209.94,25.5,19.062,25.39,0.107
1214.04,25.5,19.062,25.4,0.101
1218.13,25.5,19.062,25.41,0.094
1222.23,25.5,19.062,25.41,0.088
1226.32,25.5,19.062,25.42,0.081
1230.42,25.5,19.062,25.43,0.075
1234.51,25.5,19.062,25.43,0.069
1238.61,25.5,19.062,25.44,0.062
1242.71,25.5,19.062,25.44,0.056
1246.8,25.562,19.062,25.45,0.111
1250.9,25.562,19.062,25.46,0.105
1255.0,25.5,19.062,25.46,0.037
1259.09,25.5,19.062,25.47,0.03
1263.19,25.5,19.062,25.48,0.024
1267.28,25.562,19.125,25.48,0.08
1271.38,25.5,19.062,25.49,0.011
1275.47,25.562,19.062,25.49,0.067
1279.57,25.895,19.062,25.5,0.124
1283.67,25.895,19.062,25.51,0.055
1287.76,25.895,19.125,25.51,0.111
1291.86,25.894,19.125,25.52,0.105
1295.96,25.894,19.062,25.53,0.099
1300.05,25.894,19.062,25.53,0.093
1304.15,25.893,19.125,25.54,0.086
1308.24,25.893,19.125,25.54,0.08
1312.34,25.893,19.125,25.55,0.136
1316.43,25.892,19.125,25.56,0.13
1320.53,25.892,19.125,25.56,0.123
1324.63,25.892,19.125,25.57,0.117
1328.72,25.891,19.125,25.58,0.111
1332.82,25.891,19.125,25.58,0.168
1336.91,25.89,19.125,25.59,0.099
1341.01,25.89,19.125,25.59,0.092
1345.11,25.89,19.125,25.6,0.149
1349.2,25.889,19.062,25.61,0.143
1353.3,25.889,19.125,25.61,0.137
1357.39,25.888,19.125,25.62,0.131
1361.49,25.888,19.125,25.62,0.125
1365.59,25.888,19.125,25.63,0.119
1369.68,25.887,19.125,25.64,0.113
1373.78,25.887,19.125,25.64,0.107
1377.87,25.886,19.125,25.65,0.101
1381.97,25.886,19.125,25.65,0.157
1386.07,25.885,19.187,25.66,0.151
1390.16,25.885,19.125,25.67,0.145
1394.26,25.885,19.125,25.67,0.139
1398.35,25.884,19.125,25.68,0.133
1402.45,25.884,19.187,25.68,0.127
1406.55,25.883,19.187,25.69,0.121
1410.64,25.883,19.187,25.7,0.115
1414.74,25.882,19.125,25.7,0.109
1418.84,25.882,19.187,25.71,0.166
1422.93,25.881,19.125,25.71,0.161
1427.03,25.881,19.125,25.72,0.092
1431.12,25.881,19.125,25.73,0.149
1435.22,25.88,19.187,25.73,0.143
1439.31,25.88,19.125,25.74,0.137
1443.44,25.879,19.187,25.74,0.132
1447.54,25.879,19.187,25.75,0.126
1451.64,25.878,19.125,25.76,0.12
1455.73,25.878,19.125,25.76,0.176
1459.83,25.877,19.125,25.77,0.171
1463.92,25.877,19.187,25.77,0.103
1468.02,25.877,19.125,25.78,0.159
1472.11,25.876,19.187,25.78,0.153
1476.21,25.876,19.187,25.79,0.148
1480.31,25.875,19.125,25.79,0.142
1484.4,25.875,19.187,25.8,0.074
1488.5,25.874,19.187,25.81,0.131
1492.6,25.874,19.187,25.81,0.125
1496.69,25.873,19.187,25.82,0.119
1500.79,25.873,19.187,25.82,0.114
1504.88,25.872,19.187,25.83,0.108
1508.98,25.872,19.187,25.83,0.102
1513.07,25.871,19.187,25.84,0.097
1517.17,25.871,19.187,25.85,0.091
1521.27,25.87,19.187,25.85,0.086
1525.36,25.87,19.187,25.86,0.018
1529.46,25.869,19.187,25.86,0.075
1533.56,25.869,19.187,25.87,0.069
1537.65,25.868,19.187,25.87,0.064
1541.75,25.868,19.187,25.88,0.058
1545.84,25.867,19.187,25.88,0.053
1549.94,25.867,19.187,25.89,0.047
1554.04,25.866,19.187,25.9,0.042
1558.13,25.866,19.187,25.9,0.036
1562.23,25.865,19.187,25.91,0.031
1566.32,25.865,19.187,25.91,0.025
1570.42,25.864,19.187,25.92,0.02
1574.51,25.864,19.187,25.92,0.015
1578.61,25.863,19.187,25.93,0.009
1582.74,25.862,19.187,25.93,0.004
1586.83,25.862,19.187,25.94,-0.001
1590.93,25.861,19.187,25.94,-0.007
1595.03,25.861,19.187,25.95,-0.012
1599.12,25.86,19.187,25.95,-0.017
1603.22,25.86,19.187,25.96,-0.023
1607.31,25.859,19.187,25.96,-0.028
1611.41,25.859,19.187,25.97,-0.033
1615.51,25.858,19.187,25.98,-0.038
1619.6,25.858,19.187,25.98,-0.043
1623.7,25.857,19.187,25.99,-0.049
1627.8,25.856,19.187,25.99,-0.054
1631.89,25.856,19.187,26.0,-0.059
1635.99,25.855,19.187,26.0,-0.064
1640.08,25.855,19.187,26.01,-0.006
1644.18,25.854,19.187,26.01,-0.074
1648.28,25.854,19.187,26.02,-0.079
1652.37,25.853,19.187,26.02,-0.085
1656.47,25.853,19.187,26.03,-0.09
1660.56,25.852,19.187,26.03,-0.095
1664.66,25.851,19.187,26.04,-0.1
1668.76,25.851,19.187,26.04,-0.042
1672.85,25.85,19.187,26.05,-0.11
1676.95,25.85,19.25,26.05,-0.115
1681.04,25.849,19.25,26.06,-0.12
1685.14,25.849,19.187,26.06,-0.125
1689.23,25.848,19.187,26.07,-0.13
1693.33,25.848,19.25,26.07,-0.135
1697.43,25.847,19.187,26.08,-0.14
1701.52,25.847,19.25,26.08,-0.145
1705.62,25.846,19.25,26.09,-0.15
1709.72,25.845,19.25,26.09,-0.155
1713.81,25.845,19.25,26.1,-0.097
1717.91,25.844,19.25,26.1,-0.165
1722.0,25.844,19.25,26.11,-0.17
1726.1,25.843,19.25,26.11,-0.175
1730.2,25.843,19.25,26.12,-0.18
1734.29,25.842,19.25,26.12,-0.122
1738.39,25.842,19.25,26.13,-0.127
1742.48,25.841,19.25,26.13,-0.132
1746.58,25.841,19.25,26.14,-0.2
1750.68,25.84,19.25,26.14,-0.205
1754.77,25.84,19.25,26.15,-0.21
1758.87,25.839,19.25,26.15,-0.152
1762.96,25.839,19.25,26.16,-0.22
1767.06,25.838,19.25,26.16,-0.162
1771.15,25.837,19.187,26.17,-0.229
1775.25,25.837,19.25,26.17,-0.234
1779.35,25.836,19.187,26.18,-0.176
1783.44,25.836,19.25,26.18,-0.244
1787.54,25.835,19.25,26.19,-0.185
1791.64,25.835,19.25,26.19,-0.253
1795.73,25.834,19.25,26.19,-0.258
1799.83,25.834,19.25,26.2,-0.2
1803.92,25.833,19.25,26.2,-0.204
1808.02,25.833,19.25,26.21,-0.209
1812.12,25.832,19.25,26.21,-0.277
1816.21,25.832,19.25,26.22,-0.282
1820.31,25.831,19.25,26.22,-0.286
1824.4,25.831,19.25,26.23,-0.228
1828.5,25.83,19.25,26.23,-0.233
1832.59,25.829,19.25,26.24,-0.237
1836.69,25.829,19.25,26.24,-0.305
1840.79,25.828,19.25,26.25,-0.309
1844.88,25.828,19.25,26.25,-0.251
1848.98,25.827,19.25,26.26,-0.319
1853.07,25.827,19.25,26.26,-0.323
1857.17,25.826,19.25,26.26,-0.328
1861.27,25.826,19.187,26.27,-0.332
1865.36,25.825,19.25,26.27,-0.337
1869.46,25.825,19.25,26.28,-0.341
1873.56,25.824,19.25,26.28,-0.346
1877.65,25.824,19.187,26.29,-0.35
1881.75,25.823,19.25,26.29,-0.355
1885.84,25.823,19.25,26.3,-0.359
1889.94,25.822,19.25,26.3,-0.364
1894.03,25.822,19.25,26.3,-0.368
1898.13,25.821,19.187,26.31,-0.372
1902.23,25.82,19.25,26.31,-0.377
1906.32,25.82,19.25,26.32,-0.381
1910.42,25.819,19.25,26.32,-0.385
1914.51,25.819,19.25,26.33,-0.39
1918.61,25.818,19.25,26.33,-0.394
1922.71,25.818,19.25,26.34,-0.399
1926.8,25.817,19.25,26.34,-0.403
1930.9,25.817,19.187,26.34,-0.407
1935.0,25.816,19.25,26.35,-0.411
1939.09,25.816,19.25,26.35,-0.416
1943.19,25.815,19.25,26.36,-0.42
1947.28,25.815,19.25,26.36,-0.424
1951.38,25.814,19.187,26.37,-0.428
1955.47,25.814,19.187,26.37,-0.432
1959.57,25.813,19.25,26.37,-0.437
1963.67,25.813,19.25,26.38,-0.441
1967.76,25.812,19.187,26.38,-0.445
1971.86,25.812,19.25,26.39,-0.449
1975.96,25.811,19.25,26.39,-0.453
1980.05,25.811,19.187,26.39,-0.457
1984.15,25.81,19.25,26.4,-0.462
1988.24,25.81,19.25,26.4,-0.466
1992.34,25.809,19.25,26.41,-0.47
1996.43,25.809,19.25,26.41,-0.474
2000.53,25.808,19.25,26.42,-0.478
2004.63,25.808,19.25,26.42,-0.482
2008.72,25.807,19.25,26.42,-0.486
2012.82,25.807,19.25,26.43,-0.491
2016.92,25.806,19.25,26.43,-0.495
2021.01,25.806,19.25,26.44,-0.499
2025.11,25.805,19.25,26.44,-0.503
2029.2,25.805,19.25,26.44,-0.507
2033.3,25.804,19.25,26.45,-0.511
2037.39,25.804,19.25,26.45,-0.515
2041.49,25.803,19.187,26.46,-0.519
2045.59,25.803,19.25,26.46,-0.523
2049.68,25.802,19.25,26.46,-0.527
2053.78,25.802,19.25,26.47,-0.531
2057.87,25.801,19.25,26.47,-0.597
2061.97,25.801,19.25,26.48,-0.539
2066.07,25.8,19.25,26.48,-0.543
2070.16,25.8,19.25,26.48,-0.546
2074.26,25.799,19.25,26.49,-0.55
2078.35,25.798,19.25,26.49,-0.554
2082.45,25.798,19.25,26.5,-0.558
2086.55,25.797,19.187,26.5,-0.624
2090.64,25.797,19.187,26.5,-0.566
2094.74,25.796,19.187,26.51,-0.569
2098.84,25.796,19.25,26.51,-0.635
2102.93,25.795,19.25,26.51,-0.639
2107.03,25.795,19.187,26.52,-0.643
2111.12,25.794,19.187,26.52,-0.584
2115.22,25.794,19.25,26.53,-0.65
2119.31,25.793,19.25,26.53,-0.654
2123.44,25.793,19.187,26.53,-0.658
2127.54,25.792,19.187,26.54,-0.661
2131.64,25.792,19.25,26.54,-0.665
2135.73,25.791,19.187,26.54,-0.668
2139.83,25.791,19.25,26.55,-0.61
2143.92,25.79,19.25,26.55,-0.614
2148.02,25.79,19.187,26.55,-0.679
2152.11,25.789,19.187,26.56,-0.683
2156.21,25.789,19.187,26.56,-0.687
2160.31,25.788,19.25,26.57,-0.69
2164.4,25.788,19.187,26.57,-0.694
2168.5,25.788,19.25,26.57,-0.635
2172.6,25.787,19.187,26.58,-0.701
2176.69,25.787,19.25,26.58,-0.705
2180.79,25.786,19.187,26.58,-0.708
2184.88,25.786,19.187,26.59,-0.711
2188.98,25.785,19.25,26.59,-0.715
2193.07,25.785,19.187,26.59,-0.657
2197.17,25.784,19.25,26.6,-0.722
2201.27,25.784,19.25,26.6,-0.726
2205.36,25.783,19.187,26.6,-0.729
2209.46,25.783,19.187,26.61,-0.733
2213.56,25.782,19.187,26.61,-0.736
2217.65,25.782,19.187,26.61,-0.739
2221.75,25.782,19.187,26.62,-0.743
2225.84,25.781,19.187,26.62,-0.746
2229.94,25.781,19.187,26.62,-0.749
2234.04,25.78,19.187,26.63,-0.816
2238.13,25.78,19.187,26.63,-0.756
2242.23,25.779,19.25,26.63,-0.76
2246.32,25.779,19.187,26.64,-0.763
2250.42,25.778,19.187,26.64,-0.766
2254.51,25.778,19.187,26.64,-0.769
2258.61,25.778,19.25,26.65,-0.773
2262.71,25.777,19.187,26.65,-0.839
2266.8,25.777,19.25,26.65,-0.843
2270.9,25.776,19.187,26.66,-0.783
2275.0,25.776,19.187,26.66,-0.849
2279.09,25.775,19.187,26.66,-0.789
2283.19,25.775,19.187,26.67,-0.793
2287.28,25.775,19.187,26.67,-0.859
2291.38,25.774,19.187,26.67,-0.862
2295.47,25.774,19.187,26.68,-0.865
2299.57,25.773,19.187,26.68,-0.868
2303.67,25.773,19.187,26.68,-0.871
2307.76,25.773,19.187,26.69,-0.875
2311.86,25.773,19.187,26.69,-0.878
2315.96,25.773,19.187,26.69,-0.818
2320.05,25.772,19.187,26.7,-0.884
2324.15,25.772,19.187,26.7,-0.887
2328.24,25.772,19.187,26.7,-0.89
2332.34,25.772,19.187,26.71,-0.893
2336.43,25.772,19.187,26.71,-0.897
2340.53,25.772,19.187,26.71,-0.9
2344.63,25.771,19.187,26.71,-0.903
2348.72,25.771,19.187,26.72,-0.906
2352.82,25.771,19.187,26.72,-0.971
2356.92,25.77,19.187,26.72,-0.974
2361.01,25.77,19.187,26.73,-0.915
2365.11,25.77,19.187,26.73,-0.98
2369.2,25.769,19.187,26.73,-0.921
2373.3,25.769,19.187,26.74,-0.986
2377.39,25.769,19.187,26.74,-0.989
2381.49,25.768,19.187,26.74,-0.992
2385.59,25.768,19.187,26.75,-0.933
2389.68,25.767,19.187,26.75,-0.998
2393.78,25.767,19.187,26.75,-1.001
2397.88,25.767,19.187,26.75,-1.004
2401.97,25.766,19.187,26.76,-1.007
2406.07,25.766,19.187,26.76,-1.01
2410.16,25.765,19.187,26.76,-0.951
2414.26,25.765,19.187,26.77,-0.954
2418.35,25.764,19.187,26.77,-1.019
2422.45,25.764,19.187,26.77,-1.022
2426.55,25.763,19.187,26.77,-1.025
2430.64,25.763,19.187,26.78,-1.027
2434.74,25.762,19.187,26.78,-1.03
2438.84,25.762,19.125,26.78,-1.033
2442.93,25.761,19.187,26.79,-1.036
2447.03,25.76,19.125,26.79,-1.039
2451.12,25.76,19.187,26.79,-1.041
2455.22,25.759,19.187,26.79,-1.044
2459.32,25.759,19.187,26.8,-1.047
2463.41,25.758,19.187,26.8,-1.05
2467.51,25.757,19.187,26.8,-1.053
2471.6,25.756,19.187,26.81,-1.056
2475.7,25.756,19.125,26.81,-1.058
2479.8,25.755,19.187,26.81,-1.061
2483.89,25.754,19.187,26.81,-1.064
2487.99,25.754,19.187,26.82,-1.067
2492.08,25.753,19.187,26.82,-1.069
2496.18,25.752,19.187,26.82,-1.072
2500.28,25.751,19.187,26.83,-1.075
2504.37,25.751,19.187,26.83,-1.078
2508.47,25.75,19.187,26.83,-1.081
2512.56,25.749,19.187,26.83,-1.083
2516.66,25.748,19.187,26.84,-1.086
2520.76,25.748,19.187,26.84,-1.152
2524.85,25.747,19.125,26.84,-1.154
2528.95,25.746,19.187,26.84,-1.157
2533.04,25.745,19.187,26.85,-1.16
2537.14,25.745,19.187,26.85,-1.099
2541.24,25.744,19.125,26.85,-1.102
2545.33,25.743,19.187,26.85,-1.105
2549.43,25.742,19.187,26.86,-1.107
2553.52,25.741,19.187,26.86,-1.173
2557.62,25.74,19.187,26.86,-1.176
2561.72,25.74,19.187,26.87,-1.178
2565.81,25.739,19.187,26.87,-1.181
2569.91,25.738,19.187,26.87,-1.183
2574.0,25.737,19.187,26.87,-1.186
2578.1,25.736,19.187,26.88,-1.189
2582.2,25.736,19.125,26.88,-1.128
2586.29,25.735,19.187,26.88,-1.194
2590.39,25.734,19.125,26.88,-1.196
2594.48,25.733,19.125,26.89,-1.199
2598.58,25.732,19.187,26.89,-1.201
2602.68,25.732,19.187,26.89,-1.266
2606.77,25.731,19.125,26.89,-1.206
2610.87,25.73,19.187,26.9,-1.209
2614.96,25.729,19.187,26.9,-1.211
2619.06,25.728,19.125,26.9,-1.214
2623.16,25.727,19.125,26.9,-1.278
2627.25,25.727,19.125,26.91,-1.218
2631.35,25.726,19.125,26.91,-1.221
2635.44,25.725,19.187,26.91,-1.223
2639.54,25.724,19.125,26.91,-1.226
2643.64,25.723,19.125,26.91,-1.228
2647.73,25.722,19.125,26.92,-1.23
2651.83,25.721,19.125,26.92,-1.233
2655.92,25.721,19.187,26.92,-1.235
2660.02,25.72,19.125,26.92,-1.299
2664.12,25.719,19.125,26.93,-1.24
2668.21,25.718,19.125,26.93,-1.242
2672.31,25.717,19.125,26.93,-1.306
2676.4,25.716,19.125,26.93,-1.246
2680.5,25.715,19.125,26.94,-1.249
2684.6,25.715,19.125,26.94,-1.251
2688.69,25.714,19.187,26.94,-1.315
2692.79,25.713,19.125,26.94,-1.318
2696.88,25.712,19.187,26.95,-1.32
