seconds,t_motor,t_ambient,t_predicted,residual
1.59,22.875,19.0,22.88,-0.004
5.69,22.875,19.0,22.89,-0.015
9.78,22.812,19.0,22.9,-0.088
13.88,22.812,19.0,22.91,-0.098
17.97,22.812,19.0,22.92,-0.109
22.07,22.875,19.0,22.93,-0.056
26.17,22.812,19.0,22.94,-0.13
30.26,22.812,19.0,22.95,-0.14
34.36,22.75,19.0,22.96,-0.212
38.45,22.75,19.0,22.97,-0.222
42.55,22.75,19.0,22.98,-0.233
46.65,22.75,19.0,22.99,-0.243
50.74,22.75,19.0,23.0,-0.253
54.84,22.812,19.0,23.01,-0.201
58.93,22.75,19.0,23.02,-0.273
63.03,22.812,19.0,23.03,-0.221
67.13,22.75,19.0,23.04,-0.293
71.22,22.75,19.0,23.05,-0.303
75.32,22.75,19.0,23.06,-0.313
79.41,22.75,19.0,23.07,-0.323
83.51,22.812,19.0,23.08,-0.271
87.61,22.812,19.0,23.09,-0.281
91.7,22.812,19.0,23.1,-0.291
95.8,22.812,19.0,23.11,-0.301
99.89,22.812,19.0,23.12,-0.311
103.99,22.812,19.0,23.13,-0.32
108.09,22.812,19.0,23.14,-0.33
112.18,22.812,19.0,23.15,-0.34
116.28,22.812,19.0,23.16,-0.35
120.37,22.812,19.0,23.17,-0.359
124.47,22.812,19.0,23.18,-0.369
128.57,22.812,19.0,23.19,-0.378
132.66,22.875,19.0,23.2,-0.325
136.76,22.875,19.0,23.21,-0.335
140.85,22.875,19.0,23.22,-0.344
144.95,22.875,19.0,23.23,-0.354
149.05,22.937,19.0,23.24,-0.301
153.14,22.937,19.0,23.25,-0.311
157.24,22.937,19.0,23.26,-0.32
161.33,22.937,19.0,23.27,-0.329
165.43,22.937,19.0,23.28,-0.339
169.53,22.937,19.0,23.29,-0.348
173.62,22.937,19.0,23.29,-0.357
177.72,23.0,19.0,23.3,-0.304
181.81,23.0,19.0,23.31,-0.313
185.91,23.0,19.0,23.32,-0.322
190.01,23.0,19.0,23.33,-0.331
194.1,23.062,19.0,23.34,-0.279
198.2,23.0,19.0,23.35,-0.35
202.29,23.062,18.937,23.36,-0.297
206.39,23.062,19.0,23.37,-0.306
210.49,23.062,19.0,23.38,-0.315
214.58,23.125,19.0,23.39,-0.261
218.68,23.125,19.0,23.39,-0.27
222.77,23.125,19.0,23.4,-0.279
226.87,23.125,19.0,23.41,-0.288
230.97,23.125,18.937,23.42,-0.297
235.06,23.125,19.0,23.43,-0.306
239.16,23.187,19.0,23.44,-0.253
243.25,23.187,19.0,23.45,-0.261
247.35,23.25,19.0,23.46,-0.207
251.45,23.187,18.937,23.47,-0.279
255.54,23.187,19.0,23.47,-0.288
259.64,23.25,18.937,23.48,-0.233
263.73,23.25,19.0,23.49,-0.242
267.83,23.25,18.937,23.5,-0.251
271.93,23.312,18.937,23.51,-0.197
276.02,23.312,18.937,23.52,-0.206
280.12,23.312,18.937,23.53,-0.214
284.21,23.312,18.937,23.53,-0.222
288.31,23.375,18.937,23.54,-0.168
292.41,23.375,18.937,23.55,-0.176
296.5,23.375,19.0,23.56,-0.185
300.6,23.375,18.937,23.57,-0.193
304.69,23.375,18.937,23.58,-0.201
308.79,23.375,19.0,23.58,-0.21
312.89,23.437,19.0,23.59,-0.156
316.98,23.437,19.0,23.6,-0.165
321.08,23.5,18.937,23.61,-0.11
325.17,23.437,18.937,23.62,-0.181
329.27,23.5,18.937,23.63,-0.126
333.37,23.5,19.0,23.63,-0.135
337.46,23.5,18.937,23.64,-0.143
341.56,23.5,18.937,23.65,-0.151
345.65,23.562,18.937,23.66,-0.097
349.75,23.562,18.937,23.67,-0.105
353.85,23.562,18.937,23.68,-0.113
357.94,23.625,18.937,23.68,-0.058
362.04,23.625,18.937,23.69,-0.066
366.13,23.625,18.937,23.7,-0.074
370.23,23.687,18.937,23.71,-0.02
374.33,23.625,18.937,23.72,-0.09
378.42,23.687,18.937,23.72,-0.036
382.52,23.687,18.937,23.73,-0.044
386.61,23.687,19.0,23.74,-0.052
390.71,23.687,18.937,23.75,-0.06
394.81,23.75,18.937,23.75,-0.004
398.9,23.75,18.937,23.76,-0.012
403.0,23.75,18.937,23.77,-0.02
407.09,23.75,18.937,23.78,-0.028
411.19,23.812,18.937,23.79,0.027
415.29,23.75,18.937,23.79,-0.043
419.38,23.75,19.0,23.8,-0.051
423.48,23.812,18.937,23.81,0.003
427.57,23.812,18.937,23.82,-0.004
431.67,23.812,18.937,23.82,-0.012
435.77,23.812,19.0,23.83,-0.02
439.86,23.875,18.937,23.84,0.036
443.96,23.875,18.937,23.85,0.028
448.05,23.875,18.937,23.85,0.021
452.15,23.937,19.0,23.86,0.075
456.25,23.875,19.0,23.87,0.005
460.34,23.937,19.0,23.88,0.06
464.44,23.937,18.937,23.88,0.052
468.53,24.0,19.0,23.89,0.108
472.63,24.0,18.937,23.9,0.1
476.73,24.0,19.0,23.91,0.093
480.82,24.0,19.0,23.91,0.085
484.92,24.0,18.937,23.92,0.078
489.01,24.0,18.937,23.93,0.071
493.11,24.062,18.937,23.94,0.125
497.21,24.0,18.937,23.94,0.056
501.3,24.062,19.0,23.95,0.111
505.4,24.062,18.937,23.96,0.103
509.49,24.062,18.937,23.97,0.096
513.59,24.062,18.937,23.97,0.089
517.69,24.125,18.937,23.98,0.145
521.78,24.125,18.937,23.99,0.138
525.88,24.125,19.0,23.99,0.131
529.97,24.125,18.937,24.0,0.123
534.07,24.187,18.937,24.01,0.178
538.17,24.125,18.937,24.02,0.109
542.26,24.187,19.0,24.02,0.164
546.36,24.187,18.937,24.03,0.157
550.45,24.187,19.0,24.04,0.15
554.55,24.187,19.0,24.04,0.143
558.65,24.187,19.0,24.05,0.136
562.74,24.25,18.937,24.06,0.192
566.84,24.25,19.0,24.07,0.185
570.93,24.25,19.0,24.07,0.178
575.03,24.25,18.937,24.08,0.171
579.13,24.25,19.0,24.09,0.164
583.22,24.25,19.0,24.09,0.157
587.32,24.25,19.0,24.1,0.15
591.41,24.312,19.0,24.11,0.205
595.51,24.312,19.0,24.11,0.198
599.61,24.312,19.0,24.12,0.191
603.7,24.312,19.0,24.13,0.184
607.8,24.375,19.0,24.14,0.24
611.89,24.375,19.0,24.14,0.233
615.99,24.375,19.0,24.15,0.226
620.09,24.375,18.937,24.16,0.22
624.18,24.375,19.0,24.16,0.213
628.28,24.375,18.937,24.17,0.206
632.37,24.375,18.937,24.18,0.2
636.47,24.437,19.0,24.18,0.255
640.57,24.437,18.937,24.19,0.248
644.66,24.437,18.937,24.2,0.242
648.76,24.437,19.0,24.2,0.235
652.85,24.437,19.0,24.21,0.228
656.95,24.437,19.0,24.22,0.222
661.05,24.5,19.0,24.22,0.278
665.14,24.5,19.0,24.23,0.271
669.24,24.5,19.0,24.24,0.265
673.33,24.5,19.0,24.24,0.258
677.43,24.562,19.0,24.25,0.314
681.53,24.5,19.0,24.25,0.245
685.62,24.5,19.0,24.26,0.239
689.72,24.562,19.0,24.27,0.294
693.81,24.562,19.0,24.27,0.288
697.91,24.562,19.0,24.28,0.281
702.01,24.562,19.0,24.29,0.275
706.1,24.562,19.0,24.29,0.268
710.2,24.562,19.0,24.3,0.262
714.29,24.625,19.0,24.31,0.319
718.39,24.625,19.0,24.31,0.312
722.49,24.625,19.0,24.32,0.306
726.58,24.625,18.937,24.33,0.3
730.68,24.625,19.0,24.33,0.293
734.77,24.625,19.0,24.34,0.287
738.87,24.687,19.0,24.34,0.343
742.97,24.687,19.0,24.35,0.336
747.06,24.687,19.0,24.36,0.33
751.16,24.687,19.0,24.36,0.324
755.25,24.687,19.0,24.37,0.318
759.35,24.687,19.0,24.38,0.312
763.45,24.75,19.0,24.38,0.368
767.54,24.75,19.0,24.39,0.362
771.64,24.75,19.0,24.39,0.356
775.73,24.75,19.0,24.4,0.35
779.83,24.75,19.0,24.41,0.344
783.93,24.75,19.0,24.41,0.338
788.02,24.812,19.0,24.42,0.394
792.12,24.812,19.0,24.42,0.388
796.21,24.812,19.0,24.43,0.382
800.31,24.812,19.0,24.44,0.376
804.41,24.812,19.0,24.44,0.37
808.5,24.812,19.0,24.45,0.364
812.6,24.812,19.0,24.45,0.358
816.69,24.875,19.0,24.46,0.415
820.79,24.875,19.0,24.47,0.409
824.89,24.875,19.0,24.47,0.403
828.98,24.875,19.0,24.48,0.397
833.08,24.875,19.0,24.48,0.391
837.17,24.937,19.0,24.49,0.447
841.27,24.937,19.0,24.5,0.441
845.37,24.937,19.0,24.5,0.436
849.46,24.937,19.0,24.51,0.43
853.56,24.937,19.0,24.51,0.424
857.65,24.937,19.0,24.52,0.418
861.75,25.0,19.0,24.52,0.475
865.85,25.0,19.0,24.53,0.47
869.94,25.0,19.0,24.54,0.464
874.04,25.0,19.0,24.54,0.458
878.13,25.0,19.0,24.55,0.452
882.23,25.062,19.0,24.55,0.509
886.33,25.062,19.0,24.56,0.503
890.42,25.062,19.0,24.56,0.497
894.52,25.062,19.062,24.57,0.492
898.61,25.062,19.0,24.58,0.486
902.71,25.125,19.0,24.58,0.543
906.81,25.062,19.062,24.59,0.475
910.9,25.125,19.0,24.59,0.532
915.0,25.062,19.0,24.6,0.464
919.09,25.125,19.062,24.6,0.521
923.19,25.125,19.062,24.61,0.515
927.29,25.125,19.062,24.62,0.509
931.38,25.125,19.0,24.62,0.504
935.48,25.187,19.0,24.63,0.56
939.57,25.187,19.062,24.63,0.555
943.67,25.187,19.062,24.64,0.549
947.77,25.187,19.062,24.64,0.544
951.86,25.187,19.062,24.65,0.538
955.96,25.187,19.062,24.65,0.532
960.05,25.187,19.062,24.66,0.527
964.15,25.25,19.062,24.67,0.584
968.25,25.25,19.062,24.67,0.579
972.34,25.25,19.062,24.68,0.573
976.44,25.25,19.062,24.68,0.568
980.53,25.25,19.062,24.69,0.562
984.63,25.25,19.062,24.69,0.557
988.73,25.312,19.062,24.7,0.614
992.82,25.312,19.062,24.7,0.608
996.92,25.312,19.062,24.71,0.603
1001.01,25.312,19.062,24.71,0.597
1005.11,25.312,19.062,24.72,0.592
1009.21,25.312,19.062,24.73,0.587
1013.3,25.312,19.062,24.73,0.581
1017.4,25.312,19.125,24.74,0.576
1021.49,25.375,19.062,24.74,0.633
1025.59,25.375,19.125,24.75,0.628
1029.69,25.312,19.125,24.75,0.559
1033.78,25.375,19.125,24.76,0.617
1037.88,25.375,19.125,24.76,0.612
1041.97,25.375,19.125,24.77,0.606
1046.07,25.437,19.125,24.77,0.663
1050.17,25.437,19.125,24.78,0.657
1054.26,25.437,19.125,24.79,0.652
1058.36,25.437,19.125,24.79,0.647
1062.45,25.437,19.125,24.8,0.641
1066.55,25.5,19.125,24.8,0.699
1070.65,25.437,19.125,24.81,0.631
1074.74,25.437,19.187,24.81,0.625
1078.84,25.5,19.125,24.82,0.683
1082.93,25.5,19.125,24.82,0.678
1087.03,25.5,19.125,24.83,0.672
1091.13,25.5,19.187,24.83,0.667
1095.22,25.5,19.125,24.84,0.662
1099.32,25.5,19.125,24.84,0.656
1103.41,25.5,19.125,24.85,0.651
1107.51,25.562,19.125,24.85,0.708
1111.61,25.562,19.125,24.86,0.703
1115.7,25.562,19.125,24.86,0.698
1119.8,25.562,19.125,24.87,0.693
1123.89,25.562,19.125,24.87,0.688
1127.99,25.625,19.187,24.88,0.745
1132.09,25.625,19.187,24.88,0.74
1136.18,25.625,19.187,24.89,0.735
1140.28,25.625,19.187,24.9,0.73
1144.37,25.562,19.187,24.9,0.661
1148.47,25.625,19.187,24.91,0.719
1152.57,25.625,19.187,24.91,0.714
1156.66,25.625,19.187,24.92,0.709
1160.76,25.625,19.187,24.92,0.704
1164.85,25.625,19.187,24.93,0.698
1168.95,25.687,19.187,24.93,0.755
1173.05,25.687,19.187,24.94,0.75
1177.14,25.625,19.187,24.94,0.683
1181.24,25.687,19.187,24.95,0.74
1185.33,25.687,19.187,24.95,0.735
1189.43,25.687,19.187,24.96,0.73
1193.53,25.75,19.187,24.96,0.788
1197.62,25.75,19.187,24.97,0.783
1201.72,25.75,19.187,24.97,0.778
1205.81,25.75,19.187,24.98,0.773
1209.91,25.75,19.187,24.98,0.768
1214.01,25.75,19.25,24.99,0.763
1218.1,25.75,19.25,24.99,0.758
1222.2,25.75,19.187,25.0,0.753
1226.29,25.812,19.25,25.0,0.81
1230.39,25.812,19.25,25.01,0.804
1234.49,25.75,19.25,25.01,0.737
1238.58,25.812,19.25,25.02,0.794
1242.68,25.812,19.25,25.02,0.789
1246.77,25.75,19.25,25.03,0.722
1250.87,25.812,19.25,25.03,0.779
1254.97,25.812,19.25,25.04,0.774
1259.06,25.812,19.25,25.04,0.769
1263.16,25.812,19.25,25.05,0.764
1267.25,25.875,19.25,25.05,0.822
1271.35,25.812,19.25,25.06,0.754
1275.45,25.812,19.25,25.06,0.749
1279.54,25.875,19.25,25.07,0.807
1283.64,25.875,19.25,25.07,0.803
1287.73,25.812,19.25,25.08,0.735
1291.83,25.875,19.312,25.08,0.793
1295.93,25.812,19.25,25.09,0.725
1300.02,25.812,19.25,25.09,0.72
1304.12,25.812,19.25,25.1,0.715
1308.21,25.812,19.25,25.1,0.71
1312.31,25.875,19.25,25.11,0.768
1316.41,25.812,19.25,25.11,0.701
1320.5,25.875,19.25,25.12,0.759
1324.6,25.875,19.312,25.12,0.754
1328.69,25.875,19.25,25.13,0.749
1332.79,25.812,19.25,25.13,0.681
1336.89,25.875,19.312,25.14,0.74
1340.98,25.875,19.25,25.14,0.735
1345.08,25.812,19.312,25.15,0.667
1349.17,25.875,19.25,25.15,0.725
1353.27,25.875,19.25,25.15,0.721
1357.37,25.875,19.25,25.16,0.716
1361.46,25.875,19.25,25.16,0.711
1365.56,25.875,19.25,25.17,0.707
1369.65,25.875,19.25,25.17,0.702
1373.75,25.875,19.312,25.18,0.697
1377.85,25.875,19.312,25.18,0.693
1381.94,25.812,19.312,25.19,0.625
1386.04,25.875,19.25,25.19,0.683
1390.13,25.875,19.25,25.2,0.679
1394.23,25.875,19.25,25.2,0.674
1398.33,25.875,19.25,25.21,0.67
1402.42,25.875,19.312,25.21,0.665
1406.52,25.875,19.312,25.21,0.66
1410.61,25.875,19.312,25.22,0.656
1414.71,25.875,19.312,25.22,0.651
1418.81,25.875,19.312,25.23,0.646
1422.9,25.875,19.25,25.23,0.642
1427.0,25.875,19.312,25.24,0.637
1431.09,25.875,19.312,25.24,0.633
1435.19,25.875,19.312,25.25,0.628
1439.29,25.875,19.312,25.25,0.624
1443.38,25.875,19.312,25.26,0.619
1447.48,25.875,19.312,25.26,0.614
1451.57,25.875,19.312,25.27,0.61
1455.67,25.875,19.312,25.27,0.605
1459.77,25.875,19.25,25.27,0.601
1463.86,25.812,19.25,25.28,0.534
1467.96,25.875,19.312,25.28,0.592
1472.05,25.812,19.312,25.29,0.525
1476.15,25.812,19.312,25.29,0.52
1480.25,25.875,19.312,25.3,0.579
1484.34,25.875,19.312,25.3,0.574
1488.44,25.812,19.312,25.3,0.507
1492.53,25.812,19.312,25.31,0.503
1496.63,25.875,19.312,25.31,0.561
1500.73,25.875,19.312,25.32,0.557
1504.82,25.875,19.312,25.32,0.553
1508.92,25.875,19.312,25.33,0.548
1513.01,25.875,19.312,25.33,0.544
1517.11,25.875,19.312,25.34,0.54
1521.21,25.875,19.312,25.34,0.535
1525.3,25.812,19.312,25.34,0.468
1529.4,25.875,19.312,25.35,0.527
1533.49,25.875,19.312,25.35,0.522
1537.59,25.812,19.312,25.36,0.455
1541.69,25.875,19.312,25.36,0.514
1545.78,25.875,19.312,25.37,0.51
1549.88,25.812,19.312,25.37,0.442
1553.97,25.875,19.312,25.37,0.501
1558.07,25.875,19.25,25.38,0.497
1562.17,25.812,19.312,25.38,0.43
1566.26,25.875,19.312,25.39,0.489
1570.36,25.812,19.312,25.39,0.422
1574.45,25.875,19.312,25.39,0.48
1578.55,25.812,19.312,25.4,0.413
1582.65,25.812,19.312,25.4,0.409
1586.74,25.812,19.312,25.41,0.405
1590.84,25.812,19.312,25.41,0.401
1594.93,25.812,19.312,25.42,0.397
1599.03,25.812,19.312,25.42,0.393
1603.13,25.812,19.312,25.42,0.389
1607.22,25.812,19.25,25.43,0.385
1611.32,25.812,19.312,25.43,0.381
1615.41,25.812,19.312,25.44,0.377
1619.51,25.812,19.312,25.44,0.373
1623.61,25.812,19.312,25.44,0.369
1627.7,25.812,19.312,25.45,0.365
1631.8,25.812,19.312,25.45,0.361
1635.89,25.812,19.312,25.46,0.357
1639.99,25.812,19.312,25.46,0.353
1644.09,25.812,19.312,25.46,0.349
1648.18,25.812,19.312,25.47,0.345
1652.28,25.812,19.312,25.47,0.341
1656.37,25.812,19.312,25.47,0.337
1660.47,25.812,19.312,25.48,0.333
1664.57,25.812,19.312,25.48,0.329
1668.66,25.812,19.312,25.49,0.325
1672.76,25.812,19.312,25.49,0.321
1676.85,25.812,19.312,25.49,0.318
1680.95,25.75,19.312,25.5,0.252
1685.05,25.75,19.312,25.5,0.248
1689.14,25.812,19.312,25.51,0.306
1693.24,25.812,19.312,25.51,0.302
1697.33,25.812,19.312,25.51,0.298
1701.43,25.812,19.312,25.52,0.295
1705.53,25.812,19.312,25.52,0.291
1709.62,25.812,19.312,25.52,0.287
1713.72,25.75,19.312,25.53,0.221
1717.81,25.75,19.312,25.53,0.218
1721.91,25.812,19.312,25.54,0.276
1726.01,25.812,19.312,25.54,0.272
1730.1,25.812,19.25,25.54,0.269
1734.2,25.812,19.312,25.55,0.265
1738.29,25.812,19.312,25.55,0.261
1742.39,25.812,19.312,25.55,0.257
1746.49,25.812,19.312,25.56,0.254
1750.58,25.75,19.312,25.56,0.188
1754.68,25.75,19.312,25.57,0.184
1758.77,25.75,19.312,25.57,0.181
1762.87,25.812,19.312,25.57,0.239
1766.97,25.812,19.25,25.58,0.236
1771.06,25.75,19.25,25.58,0.17
1775.16,25.812,19.312,25.58,0.229
1779.25,25.75,19.312,25.59,0.163
1783.35,25.75,19.312,25.59,0.159
1787.45,25.75,19.312,25.59,0.156
1791.54,25.812,19.312,25.6,0.214
1795.64,25.812,19.312,25.6,0.211
1799.73,25.812,19.312,25.6,0.207
1803.83,25.75,19.25,25.61,0.142
1807.93,25.812,19.25,25.61,0.2
1812.02,25.75,19.25,25.61,0.135
1816.12,25.75,19.25,25.62,0.132
1820.21,25.75,19.25,25.62,0.128
1824.31,25.75,19.25,25.62,0.125
1828.41,25.75,19.25,25.63,0.122
1832.5,25.75,19.25,25.63,0.119
1836.6,25.75,19.25,25.63,0.115
1840.69,25.75,19.25,25.64,0.112
1844.79,25.75,19.25,25.64,0.109
1848.89,25.75,19.25,25.64,0.106
1852.98,25.75,19.25,25.65,0.102
1857.08,25.75,19.25,25.65,0.099
1861.17,25.75,19.25,25.65,0.096
1865.27,25.75,19.25,25.66,0.093
1869.37,25.75,19.25,25.66,0.089
1873.46,25.75,19.25,25.66,0.086
1877.56,25.75,19.25,25.67,0.083
1881.65,25.75,19.25,25.67,0.08
1885.75,25.75,19.25,25.67,0.077
1889.85,25.75,19.25,25.68,0.073
1893.94,25.75,19.25,25.68,0.07
1898.04,25.75,19.25,25.68,0.067
1902.13,25.75,19.25,25.69,0.064
1906.23,25.75,19.312,25.69,0.061
1910.33,25.75,19.25,25.69,0.058
1914.42,25.75,19.25,25.7,0.055
1918.52,25.75,19.25,25.7,0.051
1922.61,25.75,19.25,25.7,0.048
1926.71,25.75,19.312,25.7,0.045
1930.81,25.75,19.25,25.71,0.042
1934.9,25.687,19.25,25.71,-0.024
1939.0,25.75,19.25,25.71,0.036
1943.09,25.75,19.25,25.72,0.033
1947.19,25.75,19.25,25.72,0.03
1951.29,25.75,19.25,25.72,0.027
1955.38,25.75,19.25,25.73,0.024
1959.48,25.75,19.25,25.73,0.021
1963.57,25.75,19.25,25.73,0.018
1967.67,25.75,19.25,25.74,0.015
1971.77,25.75,19.25,25.74,0.012
1975.86,25.75,19.25,25.74,0.009
1979.96,25.75,19.25,25.74,0.006
1984.05,25.75,19.25,25.75,0.003
1988.15,25.75,19.25,25.75,-0.0
1992.25,25.75,19.25,25.75,-0.003
1996.34,25.75,19.25,25.76,-0.006
2000.44,25.75,19.25,25.76,-0.009
2004.53,25.75,19.25,25.76,-0.012
2008.63,25.75,19.25,25.76,-0.015
2012.73,25.75,19.25,25.77,-0.018
2016.82,25.75,19.25,25.77,-0.02
2020.92,25.75,19.25,25.77,-0.023
2025.01,25.75,19.25,25.78,-0.026
2029.11,25.75,19.25,25.78,-0.029
2033.21,25.75,19.25,25.78,-0.032
2037.3,25.812,19.25,25.78,0.027
2041.4,25.75,19.25,25.79,-0.038
2045.49,25.75,19.25,25.79,-0.04
2049.59,25.75,19.25,25.79,-0.043
2053.69,25.75,19.25,25.8,-0.046
2057.78,25.75,19.25,25.8,-0.049
2061.88,25.75,19.25,25.8,-0.052
2065.97,25.75,19.25,25.8,-0.054
2070.07,25.75,19.25,25.81,-0.057
2074.17,25.75,19.25,25.81,-0.06
2078.26,25.75,19.25,25.81,-0.063
2082.36,25.75,19.25,25.82,-0.066
2086.45,25.75,19.25,25.82,-0.068
2090.55,25.75,19.25,25.82,-0.071
2094.65,25.75,19.25,25.82,-0.074
2098.74,25.812,19.25,25.83,-0.015
2102.84,25.75,19.25,25.83,-0.079
2106.93,25.75,19.25,25.83,-0.082
2111.03,25.75,19.25,25.83,-0.085
2115.13,25.75,19.25,25.84,-0.087
2119.22,25.75,19.25,25.84,-0.09
2123.32,25.75,19.25,25.84,-0.093
2127.41,25.75,19.25,25.85,-0.095
2131.51,25.75,19.312,25.85,-0.098
2135.61,25.75,19.25,25.85,-0.101
2139.7,25.75,19.25,25.85,-0.104
2143.8,25.75,19.25,25.86,-0.106
2147.89,25.75,19.25,25.86,-0.109
2151.99,25.812,19.25,25.86,-0.049
2156.09,25.75,19.25,25.86,-0.114
2160.18,25.812,19.25,25.87,-0.055
2164.28,25.75,19.25,25.87,-0.119
2168.37,25.812,19.25,25.87,-0.06
2172.47,25.75,19.25,25.87,-0.124
2176.57,25.75,19.25,25.88,-0.127
2180.66,25.75,19.25,25.88,-0.13
2184.76,25.75,19.25,25.88,-0.132
2188.85,25.75,19.25,25.88,-0.135
2192.95,25.75,19.25,25.89,-0.137
2197.05,25.75,19.312,25.89,-0.14
2201.14,25.75,19.312,25.89,-0.143
2205.24,25.75,19.25,25.9,-0.145
2209.33,25.812,19.312,25.9,-0.086
2213.43,25.75,19.25,25.9,-0.15
2217.53,25.75,19.25,25.9,-0.153
2221.62,25.75,19.25,25.91,-0.156
2225.72,25.75,19.25,25.91,-0.158
2229.81,25.75,19.25,25.91,-0.16
2233.91,25.75,19.25,25.91,-0.163
2238.01,25.812,19.25,25.92,-0.103
2242.1,25.812,19.312,25.92,-0.106
2246.2,25.812,19.25,25.92,-0.109
2250.29,25.812,19.25,25.92,-0.111
2254.39,25.812,19.25,25.93,-0.113
2258.49,25.812,19.25,25.93,-0.116
2262.58,25.875,19.25,25.93,-0.055
2266.68,25.812,19.25,25.93,-0.121
2270.77,25.812,19.25,25.94,-0.123
2274.87,25.812,19.25,25.94,-0.126
2278.97,25.812,19.25,25.94,-0.128
2283.06,25.75,19.25,25.94,-0.192
2287.16,25.75,19.25,25.94,-0.195
2291.25,25.75,19.25,25.95,-0.197
2295.35,25.812,19.25,25.95,-0.137
2299.45,25.812,19.25,25.95,-0.14
2303.54,25.812,19.312,25.95,-0.142
2307.64,25.812,19.25,25.96,-0.145
2311.73,25.75,19.25,25.96,-0.209
2315.83,25.812,19.25,25.96,-0.149
2319.93,25.75,19.25,25.96,-0.214
2324.02,25.75,19.25,25.97,-0.216
2328.12,25.75,19.25,25.97,-0.218
2332.21,25.75,19.25,25.97,-0.221
2336.31,25.75,19.25,25.97,-0.223
2340.41,25.75,19.25,25.98,-0.225
2344.5,25.75,19.25,25.98,-0.228
2348.6,25.812,19.25,25.98,-0.168
2352.69,25.812,19.25,25.98,-0.17
2356.79,25.812,19.25,25.98,-0.172
2360.89,25.75,19.25,25.99,-0.237
2364.98,25.75,19.25,25.99,-0.239
2369.08,25.75,19.312,25.99,-0.241
2373.17,25.75,19.25,25.99,-0.244
2377.27,25.75,19.25,26.0,-0.246
2381.37,25.75,19.25,26.0,-0.248
2385.46,25.75,19.25,26.0,-0.25
2389.56,25.75,19.25,26.0,-0.253
2393.65,25.75,19.25,26.0,-0.255
2397.75,25.812,19.25,26.01,-0.195
2401.85,25.812,19.25,26.01,-0.197
2405.94,25.812,19.312,26.01,-0.2
2410.04,25.812,19.25,26.01,-0.202
2414.13,25.75,19.25,26.02,-0.266
2418.23,25.812,19.25,26.02,-0.206
2422.33,25.75,19.25,26.02,-0.27
2426.42,25.75,19.25,26.02,-0.272
2430.52,25.812,19.25,26.02,-0.213
2434.61,25.75,19.25,26.03,-0.277
2438.71,25.812,19.25,26.03,-0.217
2442.81,25.75,19.25,26.03,-0.281
2446.9,25.75,19.25,26.03,-0.283
2451.0,25.812,19.312,26.04,-0.223
2455.09,25.812,19.25,26.04,-0.226
2459.19,25.75,19.25,26.04,-0.29
2463.29,25.75,19.25,26.04,-0.292
2467.38,25.812,19.25,26.04,-0.232
2471.48,25.75,19.25,26.05,-0.296
2475.57,25.812,19.25,26.05,-0.236
2479.67,25.812,19.25,26.05,-0.238
2483.77,25.812,19.25,26.05,-0.24
2487.86,25.812,19.25,26.05,-0.242
2491.96,25.812,19.25,26.06,-0.244
2496.05,25.812,19.25,26.06,-0.246
2500.15,25.75,19.25,26.06,-0.31
2504.25,25.812,19.25,26.06,-0.25
2508.34,25.75,19.25,26.06,-0.315
2512.44,25.75,19.25,26.07,-0.317
2516.53,25.75,19.25,26.07,-0.319
2520.63,25.812,19.25,26.07,-0.259
2524.73,25.812,19.25,26.07,-0.261
2528.82,25.812,19.25,26.07,-0.263
2532.92,25.812,19.25,26.08,-0.265
2537.01,25.812,19.25,26.08,-0.267
2541.11,25.812,19.25,26.08,-0.269
2545.21,25.812,19.25,26.08,-0.271
2549.3,25.812,19.25,26.08,-0.273
2553.4,25.75,19.25,26.09,-0.337
2557.49,25.812,19.25,26.09,-0.277
2561.59,25.812,19.312,26.09,-0.279
2565.69,25.75,19.25,26.09,-0.343
2569.78,25.75,19.25,26.09,-0.345
2573.88,25.75,19.25,26.1,-0.347
2577.97,25.812,19.25,26.1,-0.287
2582.07,25.75,19.25,26.1,-0.35
2586.17,25.75,19.25,26.1,-0.352
2590.26,25.812,19.25,26.1,-0.292
2594.36,25.812,19.25,26.11,-0.294
2598.45,25.812,19.25,26.11,-0.296
2602.55,25.812,19.25,26.11,-0.298
2606.65,25.75,19.25,26.11,-0.362
2610.74,25.812,19.25,26.11,-0.302
2614.84,25.75,19.25,26.12,-0.366
2618.93,25.75,19.25,26.12,-0.368
2623.03,25.75,19.25,26.12,-0.37
2627.13,25.75,19.25,26.12,-0.371
2631.22,25.75,19.25,26.12,-0.373
2635.32,25.812,19.25,26.13,-0.313
2639.41,25.75,19.25,26.13,-0.377
2643.51,25.75,19.25,26.13,-0.379
2647.61,25.75,19.25,26.13,-0.381
2651.7,25.812,19.25,26.13,-0.321
2655.8,25.75,19.25,26.13,-0.384
2659.89,25.75,19.25,26.14,-0.386
2663.99,25.812,19.25,26.14,-0.326
2668.09,25.75,19.25,26.14,-0.39
2672.18,25.75,19.25,26.14,-0.392
2676.28,25.812,19.25,26.14,-0.331
2680.37,25.812,19.25,26.15,-0.333
2684.47,25.812,19.25,26.15,-0.335
2688.57,25.75,19.25,26.15,-0.399
2692.66,25.812,19.25,26.15,-0.339
2696.76,25.812,19.25,26.15,-0.34
2700.85,25.812,19.25,26.15,-0.342
2704.95,25.75,19.25,26.16,-0.406
2709.05,25.75,19.25,26.16,-0.408
2713.14,25.75,19.25,26.16,-0.41
